data_di_misurazione,valore_inquinante_misurato,Latitude,Longitude,denominazione,inquinante_misurato
2019-05-04,14,45.805252,9.085536,Como,PM2.5
2019-05-05,6,45.805252,9.085536,Como,PM2.5
2019-05-06,5,45.805252,9.085536,Como,PM2.5
2019-05-07,9,45.805252,9.085536,Como,PM2.5
2019-05-08,11,45.805252,9.085536,Como,PM2.5
2019-05-09,8,45.805252,9.085536,Como,PM2.5
2019-05-10,8,45.805252,9.085536,Como,PM2.5
2019-05-11,10,45.805252,9.085536,Como,PM2.5
2019-05-12,5,45.805252,9.085536,Como,PM2.5
2019-05-13,6,45.805252,9.085536,Como,PM2.5
2019-05-14,7,45.805252,9.085536,Como,PM2.5
2019-05-15,7,45.805252,9.085536,Como,PM2.5
2019-05-16,14,45.805252,9.085536,Como,PM2.5
2019-05-17,16,45.805252,9.085536,Como,PM2.5
2019-05-18,9,45.805252,9.085536,Como,PM2.5
2019-05-19,7,45.805252,9.085536,Como,PM2.5
2019-05-20,10,45.805252,9.085536,Como,PM2.5
2019-05-21,11,45.805252,9.085536,Como,PM2.5
2019-05-22,10,45.805252,9.085536,Como,PM2.5
2019-05-23,11,45.805252,9.085536,Como,PM2.5
2019-05-24,16,45.805252,9.085536,Como,PM2.5
2019-05-25,15,45.805252,9.085536,Como,PM2.5
2019-05-26,11,45.805252,9.085536,Como,PM2.5
2019-05-27,16,45.805252,9.085536,Como,PM2.5
2019-05-28,12,45.805252,9.085536,Como,PM2.5
2019-05-29,10,45.805252,9.085536,Como,PM2.5
2019-05-30,11,45.805252,9.085536,Como,PM2.5
2019-05-31,10,45.805252,9.085536,Como,PM2.5
2019-06-01,10,45.805252,9.085536,Como,PM2.5
2019-06-02,9,45.805252,9.085536,Como,PM2.5
2019-06-03,11,45.805252,9.085536,Como,PM2.5
2019-06-04,15,45.805252,9.085536,Como,PM2.5
2019-06-05,15,45.805252,9.085536,Como,PM2.5
2019-06-06,12,45.805252,9.085536,Como,PM2.5
2019-06-07,9,45.805252,9.085536,Como,PM2.5
2019-06-08,20,45.805252,9.085536,Como,PM2.5
2019-06-09,18,45.805252,9.085536,Como,PM2.5
2019-06-10,9,45.805252,9.085536,Como,PM2.5
2019-06-11,11,45.805252,9.085536,Como,PM2.5
2019-06-12,8,45.805252,9.085536,Como,PM2.5
2019-06-13,6,45.805252,9.085536,Como,PM2.5
2019-06-14,6,45.805252,9.085536,Como,PM2.5
2019-06-15,11,45.805252,9.085536,Como,PM2.5
2019-06-16,5,45.805252,9.085536,Como,PM2.5
2019-06-17,6,45.805252,9.085536,Como,PM2.5
2019-06-18,9,45.805252,9.085536,Como,PM2.5
2019-06-19,10,45.805252,9.085536,Como,PM2.5
2019-06-20,9,45.805252,9.085536,Como,PM2.5
2019-06-21,7,45.805252,9.085536,Como,PM2.5
2019-06-22,7,45.805252,9.085536,Como,PM2.5
2019-06-23,7,45.805252,9.085536,Como,PM2.5
2019-06-24,8,45.805252,9.085536,Como,PM2.5
2019-06-25,12,45.805252,9.085536,Como,PM2.5
2019-06-26,14,45.805252,9.085536,Como,PM2.5
2019-06-27,13,45.805252,9.085536,Como,PM2.5
2019-06-28,8,45.805252,9.085536,Como,PM2.5
2019-06-29,7,45.805252,9.085536,Como,PM2.5
2019-06-30,6,45.805252,9.085536,Como,PM2.5
2019-07-01,8,45.805252,9.085536,Como,PM2.5
2019-07-02,7,45.805252,9.085536,Como,PM2.5
2019-07-03,8,45.805252,9.085536,Como,PM2.5
2019-07-04,8,45.805252,9.085536,Como,PM2.5
2019-07-05,8,45.805252,9.085536,Como,PM2.5
2019-07-06,9,45.805252,9.085536,Como,PM2.5
2019-07-07,6,45.805252,9.085536,Como,PM2.5
2019-07-08,6,45.805252,9.085536,Como,PM2.5
2019-07-09,9,45.805252,9.085536,Como,PM2.5
2019-07-10,9,45.805252,9.085536,Como,PM2.5
2019-07-11,8,45.805252,9.085536,Como,PM2.5
2019-07-12,8,45.805252,9.085536,Como,PM2.5
2019-07-13,9,45.805252,9.085536,Como,PM2.5
2019-07-14,11,45.805252,9.085536,Como,PM2.5
2019-07-15,11,45.805252,9.085536,Como,PM2.5
2019-07-16,9,45.805252,9.085536,Como,PM2.5
2019-07-17,12,45.805252,9.085536,Como,PM2.5
2019-07-18,11,45.805252,9.085536,Como,PM2.5
2019-07-19,13,45.805252,9.085536,Como,PM2.5
2019-07-20,16,45.805252,9.085536,Como,PM2.5
2019-07-21,13,45.805252,9.085536,Como,PM2.5
2019-07-22,12,45.805252,9.085536,Como,PM2.5
2019-07-23,12,45.805252,9.085536,Como,PM2.5
2019-07-24,16,45.805252,9.085536,Como,PM2.5
2019-07-25,13,45.805252,9.085536,Como,PM2.5
2019-07-26,11,45.805252,9.085536,Como,PM2.5
2019-07-27,9,45.805252,9.085536,Como,PM2.5
2019-07-28,8,45.805252,9.085536,Como,PM2.5
2019-07-29,7,45.805252,9.085536,Como,PM2.5
2019-07-30,9,45.805252,9.085536,Como,PM2.5
2019-07-31,7,45.805252,9.085536,Como,PM2.5
2019-08-01,9,45.805252,9.085536,Como,PM2.5
2019-08-02,7,45.805252,9.085536,Como,PM2.5
2019-08-03,5,45.805252,9.085536,Como,PM2.5
2019-08-04,6,45.805252,9.085536,Como,PM2.5
2019-08-05,8,45.805252,9.085536,Como,PM2.5
2019-08-06,10,45.805252,9.085536,Como,PM2.5
2019-08-07,9,45.805252,9.085536,Como,PM2.5
2019-08-08,6,45.805252,9.085536,Como,PM2.5
2019-08-09,9,45.805252,9.085536,Como,PM2.5
2019-08-10,9,45.805252,9.085536,Como,PM2.5
2019-08-11,8,45.805252,9.085536,Como,PM2.5
2019-08-12,10,45.805252,9.085536,Como,PM2.5
2019-08-13,3,45.805252,9.085536,Como,PM2.5
2019-08-14,3,45.805252,9.085536,Como,PM2.5
2019-08-15,6,45.805252,9.085536,Como,PM2.5
2019-08-16,5,45.805252,9.085536,Como,PM2.5
2019-08-17,6,45.805252,9.085536,Como,PM2.5
2019-08-18,7,45.805252,9.085536,Como,PM2.5
2019-08-19,7,45.805252,9.085536,Como,PM2.5
2019-08-20,6,45.805252,9.085536,Como,PM2.5
2019-08-21,6,45.805252,9.085536,Como,PM2.5
2019-08-22,6,45.805252,9.085536,Como,PM2.5
2019-08-23,5,45.805252,9.085536,Como,PM2.5
2019-08-24,8,45.805252,9.085536,Como,PM2.5
2019-08-25,9,45.805252,9.085536,Como,PM2.5
2019-08-26,8,45.805252,9.085536,Como,PM2.5
2019-08-27,11,45.805252,9.085536,Como,PM2.5
2019-08-28,9,45.805252,9.085536,Como,PM2.5
2019-08-29,10,45.805252,9.085536,Como,PM2.5
2019-08-30,9,45.805252,9.085536,Como,PM2.5
2019-08-31,13,45.805252,9.085536,Como,PM2.5
2019-09-01,8,45.805252,9.085536,Como,PM2.5
2019-09-02,6,45.805252,9.085536,Como,PM2.5
2019-09-03,5,45.805252,9.085536,Como,PM2.5
2019-09-04,7,45.805252,9.085536,Como,PM2.5
2019-09-05,6,45.805252,9.085536,Como,PM2.5
2019-09-06,4,45.805252,9.085536,Como,PM2.5
2019-09-07,6,45.805252,9.085536,Como,PM2.5
2019-09-08,6,45.805252,9.085536,Como,PM2.5
2019-09-09,6,45.805252,9.085536,Como,PM2.5
2019-09-10,6,45.805252,9.085536,Como,PM2.5
2019-09-11,8,45.805252,9.085536,Como,PM2.5
2019-09-12,6,45.805252,9.085536,Como,PM2.5
2019-09-13,11,45.805252,9.085536,Como,PM2.5
2019-09-14,14,45.805252,9.085536,Como,PM2.5
2019-09-15,18,45.805252,9.085536,Como,PM2.5
2019-09-16,19,45.805252,9.085536,Como,PM2.5
2019-09-17,13,45.805252,9.085536,Como,PM2.5
2019-09-18,9,45.805252,9.085536,Como,PM2.5
2019-09-19,8,45.805252,9.085536,Como,PM2.5
2019-09-20,7,45.805252,9.085536,Como,PM2.5
2019-09-21,9,45.805252,9.085536,Como,PM2.5
2019-09-22,11,45.805252,9.085536,Como,PM2.5
2019-09-23,10,45.805252,9.085536,Como,PM2.5
2019-09-24,5,45.805252,9.085536,Como,PM2.5
2019-09-25,5,45.805252,9.085536,Como,PM2.5
2019-09-26,8,45.805252,9.085536,Como,PM2.5
2019-09-27,16,45.805252,9.085536,Como,PM2.5
2019-09-28,12,45.805252,9.085536,Como,PM2.5
2019-09-29,9,45.805252,9.085536,Como,PM2.5
2019-09-30,6,45.805252,9.085536,Como,PM2.5
2019-10-01,7,45.805252,9.085536,Como,PM2.5
2019-10-02,6,45.805252,9.085536,Como,PM2.5
2019-10-03,4,45.805252,9.085536,Como,PM2.5
2019-10-04,10,45.805252,9.085536,Como,PM2.5
2019-10-05,6,45.805252,9.085536,Como,PM2.5
2019-10-06,10,45.805252,9.085536,Como,PM2.5
2019-10-07,8,45.805252,9.085536,Como,PM2.5
2019-10-08,11,45.805252,9.085536,Como,PM2.5
2019-10-09,16,45.805252,9.085536,Como,PM2.5
2019-10-10,6,45.805252,9.085536,Como,PM2.5
2019-10-11,9,45.805252,9.085536,Como,PM2.5
2019-10-12,12,45.805252,9.085536,Como,PM2.5
2019-10-13,17,45.805252,9.085536,Como,PM2.5
2019-10-14,14,45.805252,9.085536,Como,PM2.5
2019-10-15,13,45.805252,9.085536,Como,PM2.5
2019-10-16,5,45.805252,9.085536,Como,PM2.5
2019-10-17,8,45.805252,9.085536,Como,PM2.5
2019-10-18,12,45.805252,9.085536,Como,PM2.5
2019-10-19,10,45.805252,9.085536,Como,PM2.5
2019-10-20,8,45.805252,9.085536,Como,PM2.5
2019-10-21,6,45.805252,9.085536,Como,PM2.5
2019-10-22,7,45.805252,9.085536,Como,PM2.5
2019-10-23,8,45.805252,9.085536,Como,PM2.5
2019-10-24,16,45.805252,9.085536,Como,PM2.5
2019-10-25,7,45.805252,9.085536,Como,PM2.5
2019-10-26,11,45.805252,9.085536,Como,PM2.5
2019-10-27,10,45.805252,9.085536,Como,PM2.5
2019-10-28,16,45.805252,9.085536,Como,PM2.5
2019-10-29,29,45.805252,9.085536,Como,PM2.5
2019-10-30,18,45.805252,9.085536,Como,PM2.5
2019-10-31,14,45.805252,9.085536,Como,PM2.5
2019-11-01,21,45.805252,9.085536,Como,PM2.5
2019-11-02,28,45.805252,9.085536,Como,PM2.5
2019-11-03,23,45.805252,9.085536,Como,PM2.5
2019-11-04,11,45.805252,9.085536,Como,PM2.5
2019-11-05,12,45.805252,9.085536,Como,PM2.5
2019-11-06,10,45.805252,9.085536,Como,PM2.5
2019-11-07,16,45.805252,9.085536,Como,PM2.5
2019-11-08,12,45.805252,9.085536,Como,PM2.5
2019-11-09,17,45.805252,9.085536,Como,PM2.5
2019-11-10,18,45.805252,9.085536,Como,PM2.5
2019-11-11,9,45.805252,9.085536,Como,PM2.5
2019-11-12,8,45.805252,9.085536,Como,PM2.5
2019-11-13,9,45.805252,9.085536,Como,PM2.5
2019-11-14,9,45.805252,9.085536,Como,PM2.5
2019-11-15,13,45.805252,9.085536,Como,PM2.5
2019-11-16,17,45.805252,9.085536,Como,PM2.5
2019-11-17,15,45.805252,9.085536,Como,PM2.5
2019-11-18,14,45.805252,9.085536,Como,PM2.5
2019-11-19,8,45.805252,9.085536,Como,PM2.5
2019-11-20,11,45.805252,9.085536,Como,PM2.5
2019-11-21,19,45.805252,9.085536,Como,PM2.5
2019-11-22,17,45.805252,9.085536,Como,PM2.5
2019-11-23,9,45.805252,9.085536,Como,PM2.5
2019-11-24,10,45.805252,9.085536,Como,PM2.5
2019-11-25,10,45.805252,9.085536,Como,PM2.5
2019-11-26,17,45.805252,9.085536,Como,PM2.5
2019-11-27,18,45.805252,9.085536,Como,PM2.5
2019-11-28,13,45.805252,9.085536,Como,PM2.5
2019-11-29,12,45.805252,9.085536,Como,PM2.5
2019-11-30,14,45.805252,9.085536,Como,PM2.5
2019-12-01,19,45.805252,9.085536,Como,PM2.5
2019-12-02,17,45.805252,9.085536,Como,PM2.5
2019-12-03,20,45.805252,9.085536,Como,PM2.5
2019-12-04,22,45.805252,9.085536,Como,PM2.5
2019-12-05,26,45.805252,9.085536,Como,PM2.5
2019-12-06,32,45.805252,9.085536,Como,PM2.5
2019-12-07,31,45.805252,9.085536,Como,PM2.5
2019-12-08,27,45.805252,9.085536,Como,PM2.5
2019-12-09,30,45.805252,9.085536,Como,PM2.5
2019-12-10,9,45.805252,9.085536,Como,PM2.5
2019-12-11,23,45.805252,9.085536,Como,PM2.5
2019-12-12,24,45.805252,9.085536,Como,PM2.5
2019-12-13,20,45.805252,9.085536,Como,PM2.5
2019-12-14,15,45.805252,9.085536,Como,PM2.5
2019-12-15,25,45.805252,9.085536,Como,PM2.5
2019-12-16,21,45.805252,9.085536,Como,PM2.5
2019-12-17,26,45.805252,9.085536,Como,PM2.5
2019-12-18,18,45.805252,9.085536,Como,PM2.5
2019-12-19,19,45.805252,9.085536,Como,PM2.5
2019-12-20,19,45.805252,9.085536,Como,PM2.5
2019-12-21,14,45.805252,9.085536,Como,PM2.5
2019-12-22,16,45.805252,9.085536,Como,PM2.5
2019-12-23,11,45.805252,9.085536,Como,PM2.5
2019-12-24,18,45.805252,9.085536,Como,PM2.5
2019-12-25,11,45.805252,9.085536,Como,PM2.5
2019-12-26,20,45.805252,9.085536,Como,PM2.5
2019-12-27,27,45.805252,9.085536,Como,PM2.5
2019-12-28,33,45.805252,9.085536,Como,PM2.5
2019-12-29,33,45.805252,9.085536,Como,PM2.5
2019-12-30,29,45.805252,9.085536,Como,PM2.5
2019-12-31,36,45.805252,9.085536,Como,PM2.5
2020-01-01,27,45.805252,9.085536,Como,PM2.5
2020-01-02,40,45.805252,9.085536,Como,PM2.5
2020-01-03,26,45.805252,9.085536,Como,PM2.5
2020-01-04,24,45.805252,9.085536,Como,PM2.5
2020-01-05,22,45.805252,9.085536,Como,PM2.5
2020-01-06,17,45.805252,9.085536,Como,PM2.5
2020-01-07,29,45.805252,9.085536,Como,PM2.5
2020-01-08,22,45.805252,9.085536,Como,PM2.5
2020-01-09,32,45.805252,9.085536,Como,PM2.5
2020-01-10,19,45.805252,9.085536,Como,PM2.5
2020-01-11,28,45.805252,9.085536,Como,PM2.5
2020-01-12,23,45.805252,9.085536,Como,PM2.5
2020-01-13,28,45.805252,9.085536,Como,PM2.5
2020-01-14,32,45.805252,9.085536,Como,PM2.5
2020-01-15,38,45.805252,9.085536,Como,PM2.5
2020-01-16,31,45.805252,9.085536,Como,PM2.5
2020-01-17,22,45.805252,9.085536,Como,PM2.5
2020-01-18,28,45.805252,9.085536,Como,PM2.5
2020-01-19,19,45.805252,9.085536,Como,PM2.5
2020-01-20,10,45.805252,9.085536,Como,PM2.5
2020-01-21,18,45.805252,9.085536,Como,PM2.5
2020-01-22,23,45.805252,9.085536,Como,PM2.5
2020-01-23,28,45.805252,9.085536,Como,PM2.5
2020-01-24,35,45.805252,9.085536,Como,PM2.5
2020-01-25,42,45.805252,9.085536,Como,PM2.5
2020-01-26,39,45.805252,9.085536,Como,PM2.5
2020-01-27,30,45.805252,9.085536,Como,PM2.5
2020-01-28,23,45.805252,9.085536,Como,PM2.5
2020-01-29,9,45.805252,9.085536,Como,PM2.5
2020-01-30,14,45.805252,9.085536,Como,PM2.5
2020-01-31,18,45.805252,9.085536,Como,PM2.5
2020-02-01,23,45.805252,9.085536,Como,PM2.5
2020-02-02,18,45.805252,9.085536,Como,PM2.5
2020-02-03,19,45.805252,9.085536,Como,PM2.5
2020-02-04,11,45.805252,9.085536,Como,PM2.5
2020-02-05,6,45.805252,9.085536,Como,PM2.5
2020-02-06,14,45.805252,9.085536,Como,PM2.5
2020-02-07,17,45.805252,9.085536,Como,PM2.5
2020-02-08,28,45.805252,9.085536,Como,PM2.5
2020-02-09,37,45.805252,9.085536,Como,PM2.5
2020-02-10,28,45.805252,9.085536,Como,PM2.5
2020-02-11,6,45.805252,9.085536,Como,PM2.5
2020-02-12,4,45.805252,9.085536,Como,PM2.5
2020-02-13,12,45.805252,9.085536,Como,PM2.5
2020-02-14,11,45.805252,9.085536,Como,PM2.5
2020-02-15,20,45.805252,9.085536,Como,PM2.5
2020-02-16,32,45.805252,9.085536,Como,PM2.5
2020-02-17,34,45.805252,9.085536,Como,PM2.5
2020-02-18,21,45.805252,9.085536,Como,PM2.5
2020-02-19,11,45.805252,9.085536,Como,PM2.5
2020-02-20,13,45.805252,9.085536,Como,PM2.5
2020-02-21,16,45.805252,9.085536,Como,PM2.5
2020-02-22,27,45.805252,9.085536,Como,PM2.5
2020-02-23,27,45.805252,9.085536,Como,PM2.5
2020-02-24,21,45.805252,9.085536,Como,PM2.5
2020-02-25,30,45.805252,9.085536,Como,PM2.5
2020-02-26,12,45.805252,9.085536,Como,PM2.5
2020-02-27,8,45.805252,9.085536,Como,PM2.5
2020-02-28,8,45.805252,9.085536,Como,PM2.5
2020-02-29,17,45.805252,9.085536,Como,PM2.5
2020-03-01,15,45.805252,9.085536,Como,PM2.5
2020-03-02,9,45.805252,9.085536,Como,PM2.5
2020-03-03,5,45.805252,9.085536,Como,PM2.5
2020-03-04,6,45.805252,9.085536,Como,PM2.5
2020-03-05,15,45.805252,9.085536,Como,PM2.5
2020-03-06,13,45.805252,9.085536,Como,PM2.5
2020-03-07,8,45.805252,9.085536,Como,PM2.5
2020-03-08,10,45.805252,9.085536,Como,PM2.5
2020-03-09,17,45.805252,9.085536,Como,PM2.5
2020-03-10,6,45.805252,9.085536,Como,PM2.5
2020-03-11,12,45.805252,9.085536,Como,PM2.5
2020-03-12,15,45.805252,9.085536,Como,PM2.5
2020-03-13,13,45.805252,9.085536,Como,PM2.5
2020-03-14,14,45.805252,9.085536,Como,PM2.5
2020-03-15,14,45.805252,9.085536,Como,PM2.5
2020-03-16,13,45.805252,9.085536,Como,PM2.5
2020-03-17,17,45.805252,9.085536,Como,PM2.5
2020-03-18,21,45.805252,9.085536,Como,PM2.5
2020-03-19,25,45.805252,9.085536,Como,PM2.5
2020-03-20,24,45.805252,9.085536,Como,PM2.5
2020-03-21,25,45.805252,9.085536,Como,PM2.5
2020-03-22,25,45.805252,9.085536,Como,PM2.5
2020-03-23,10,45.805252,9.085536,Como,PM2.5
2020-03-24,15,45.805252,9.085536,Como,PM2.5
2020-03-25,14,45.805252,9.085536,Como,PM2.5
2020-03-26,15,45.805252,9.085536,Como,PM2.5
2020-03-27,17,45.805252,9.085536,Como,PM2.5
2020-03-28,20,45.805252,9.085536,Como,PM2.5
2020-03-29,18,45.805252,9.085536,Como,PM2.5
2020-03-30,16,45.805252,9.085536,Como,PM2.5
2020-03-31,13,45.805252,9.085536,Como,PM2.5
2020-04-01,16,45.805252,9.085536,Como,PM2.5
2020-04-02,21,45.805252,9.085536,Como,PM2.5
2020-04-03,22,45.805252,9.085536,Como,PM2.5
2020-04-04,27,45.805252,9.085536,Como,PM2.5
2020-04-05,22,45.805252,9.085536,Como,PM2.5
2020-04-06,18,45.805252,9.085536,Como,PM2.5
2020-04-07,17,45.805252,9.085536,Como,PM2.5
2020-04-08,21,45.805252,9.085536,Como,PM2.5
2020-04-09,22,45.805252,9.085536,Como,PM2.5
2020-04-10,21,45.805252,9.085536,Como,PM2.5
2020-04-11,21,45.805252,9.085536,Como,PM2.5
2020-04-12,14,45.805252,9.085536,Como,PM2.5
2020-04-13,14,45.805252,9.085536,Como,PM2.5
2020-04-14,12,45.805252,9.085536,Como,PM2.5
2020-04-15,11,45.805252,9.085536,Como,PM2.5
2020-04-16,17,45.805252,9.085536,Como,PM2.5
2020-04-17,19,45.805252,9.085536,Como,PM2.5
2020-04-18,15,45.805252,9.085536,Como,PM2.5
2020-04-19,16,45.805252,9.085536,Como,PM2.5
2020-04-20,18,45.805252,9.085536,Como,PM2.5
2020-04-21,11,45.805252,9.085536,Como,PM2.5
2020-04-22,11,45.805252,9.085536,Como,PM2.5
2020-04-23,12,45.805252,9.085536,Como,PM2.5
2020-04-24,20,45.805252,9.085536,Como,PM2.5
2020-04-25,13,45.805252,9.085536,Como,PM2.5
2020-04-26,12,45.805252,9.085536,Como,PM2.5
2020-04-27,13,45.805252,9.085536,Como,PM2.5
2020-04-28,11,45.805252,9.085536,Como,PM2.5
2020-04-29,9,45.805252,9.085536,Como,PM2.5
2020-04-30,10,45.805252,9.085536,Como,PM2.5
2020-05-01,6,45.805252,9.085536,Como,PM2.5
2020-05-02,3,45.805252,9.085536,Como,PM2.5
2020-05-03,4,45.805252,9.085536,Como,PM2.5
2020-05-04,6,45.805252,9.085536,Como,PM2.5
2020-05-05,10,45.805252,9.085536,Como,PM2.5
2020-05-06,9,45.805252,9.085536,Como,PM2.5
2020-05-07,12,45.805252,9.085536,Como,PM2.5
2020-05-08,12,45.805252,9.085536,Como,PM2.5
2020-05-09,10,45.805252,9.085536,Como,PM2.5
2020-05-10,10,45.805252,9.085536,Como,PM2.5
2020-05-11,9,45.805252,9.085536,Como,PM2.5
2020-05-12,6,45.805252,9.085536,Como,PM2.5
2020-05-13,10,45.805252,9.085536,Como,PM2.5
2020-05-14,9,45.805252,9.085536,Como,PM2.5
2020-05-15,10,45.805252,9.085536,Como,PM2.5
2020-05-16,10,45.805252,9.085536,Como,PM2.5
2020-05-17,11,45.805252,9.085536,Como,PM2.5
2020-05-18,10,45.805252,9.085536,Como,PM2.5
2020-05-19,7,45.805252,9.085536,Como,PM2.5
2020-05-20,8,45.805252,9.085536,Como,PM2.5
2020-05-21,7,45.805252,9.085536,Como,PM2.5
2020-05-22,11,45.805252,9.085536,Como,PM2.5
2020-05-23,10,45.805252,9.085536,Como,PM2.5
2020-05-24,2,45.805252,9.085536,Como,PM2.5
2020-05-25,4,45.805252,9.085536,Como,PM2.5
2020-05-26,4,45.805252,9.085536,Como,PM2.5
2020-05-27,5,45.805252,9.085536,Como,PM2.5
2020-05-28,8,45.805252,9.085536,Como,PM2.5
2020-05-29,9,45.805252,9.085536,Como,PM2.5
2020-05-30,10,45.805252,9.085536,Como,PM2.5
2020-05-31,9,45.805252,9.085536,Como,PM2.5
2020-06-01,10,45.805252,9.085536,Como,PM2.5
2020-06-02,11,45.805252,9.085536,Como,PM2.5
2020-06-03,8,45.805252,9.085536,Como,PM2.5
2020-06-04,8,45.805252,9.085536,Como,PM2.5
2020-06-05,5,45.805252,9.085536,Como,PM2.5
2020-06-06,8,45.805252,9.085536,Como,PM2.5
2020-06-07,17,45.805252,9.085536,Como,PM2.5
2020-06-08,4,45.805252,9.085536,Como,PM2.5
2020-06-09,4,45.805252,9.085536,Como,PM2.5
2020-06-10,6,45.805252,9.085536,Como,PM2.5
2020-06-11,15,45.805252,9.085536,Como,PM2.5
2020-06-12,13,45.805252,9.085536,Como,PM2.5
2020-06-13,7,45.805252,9.085536,Como,PM2.5
2020-06-14,5,45.805252,9.085536,Como,PM2.5
2020-06-15,6,45.805252,9.085536,Como,PM2.5
2020-06-16,11,45.805252,9.085536,Como,PM2.5
2020-06-17,11,45.805252,9.085536,Como,PM2.5
2020-06-18,7,45.805252,9.085536,Como,PM2.5
2020-06-19,5,45.805252,9.085536,Como,PM2.5
2020-06-20,4,45.805252,9.085536,Como,PM2.5
2020-06-21,4,45.805252,9.085536,Como,PM2.5
2020-06-22,3,45.805252,9.085536,Como,PM2.5
2020-06-23,4,45.805252,9.085536,Como,PM2.5
2020-06-24,8,45.805252,9.085536,Como,PM2.5
2020-06-25,9,45.805252,9.085536,Como,PM2.5
2020-06-26,10,45.805252,9.085536,Como,PM2.5
2020-06-27,8,45.805252,9.085536,Como,PM2.5
2020-06-28,9,45.805252,9.085536,Como,PM2.5
2020-06-29,8,45.805252,9.085536,Como,PM2.5
2020-06-30,8,45.805252,9.085536,Como,PM2.5
2020-07-01,9,45.805252,9.085536,Como,PM2.5
2020-07-02,5,45.805252,9.085536,Como,PM2.5
2020-07-03,5,45.805252,9.085536,Como,PM2.5
2020-07-04,7,45.805252,9.085536,Como,PM2.5
2020-07-05,6,45.805252,9.085536,Como,PM2.5
2020-07-06,17,45.805252,9.085536,Como,PM2.5
2020-07-07,10,45.805252,9.085536,Como,PM2.5
2020-07-08,12,45.805252,9.085536,Como,PM2.5
2020-07-09,19,45.805252,9.085536,Como,PM2.5
2020-07-10,22,45.805252,9.085536,Como,PM2.5
2020-07-11,11,45.805252,9.085536,Como,PM2.5
2020-07-12,6,45.805252,9.085536,Como,PM2.5
2020-07-13,9,45.805252,9.085536,Como,PM2.5
2020-07-14,12,45.805252,9.085536,Como,PM2.5
2020-07-15,14,45.805252,9.085536,Como,PM2.5
2020-07-16,13,45.805252,9.085536,Como,PM2.5
2020-07-17,12,45.805252,9.085536,Como,PM2.5
2020-07-18,8,45.805252,9.085536,Como,PM2.5
2020-07-19,8,45.805252,9.085536,Como,PM2.5
2020-07-20,12,45.805252,9.085536,Como,PM2.5
2020-07-21,13,45.805252,9.085536,Como,PM2.5
2020-07-22,11,45.805252,9.085536,Como,PM2.5
2020-07-23,10,45.805252,9.085536,Como,PM2.5
2020-07-24,8,45.805252,9.085536,Como,PM2.5
2020-07-25,6,45.805252,9.085536,Como,PM2.5
2020-07-26,10,45.805252,9.085536,Como,PM2.5
2020-07-27,14,45.805252,9.085536,Como,PM2.5
2020-07-28,-999,45.805252,9.085536,Como,PM2.5
2020-07-29,18,45.805252,9.085536,Como,PM2.5
2020-07-30,22,45.805252,9.085536,Como,PM2.5
2020-07-31,13,45.805252,9.085536,Como,PM2.5
2020-08-01,13,45.805252,9.085536,Como,PM2.5
2020-08-02,11,45.805252,9.085536,Como,PM2.5
2020-08-03,8,45.805252,9.085536,Como,PM2.5
2020-08-04,2,45.805252,9.085536,Como,PM2.5
2020-08-05,5,45.805252,9.085536,Como,PM2.5
2020-08-06,9,45.805252,9.085536,Como,PM2.5
2020-08-07,14,45.805252,9.085536,Como,PM2.5
2020-08-08,17,45.805252,9.085536,Como,PM2.5
2020-08-09,15,45.805252,9.085536,Como,PM2.5
2020-08-10,16,45.805252,9.085536,Como,PM2.5
2020-08-11,13,45.805252,9.085536,Como,PM2.5
2020-08-12,16,45.805252,9.085536,Como,PM2.5
2020-08-13,9,45.805252,9.085536,Como,PM2.5
2020-08-14,7,45.805252,9.085536,Como,PM2.5
2020-08-15,8,45.805252,9.085536,Como,PM2.5
2020-08-16,12,45.805252,9.085536,Como,PM2.5
2020-08-17,8,45.805252,9.085536,Como,PM2.5
2020-08-18,9,45.805252,9.085536,Como,PM2.5
2020-08-19,8,45.805252,9.085536,Como,PM2.5
2020-08-20,12,45.805252,9.085536,Como,PM2.5
2020-08-21,16,45.805252,9.085536,Como,PM2.5
2020-08-22,10,45.805252,9.085536,Como,PM2.5
2020-08-23,5,45.805252,9.085536,Como,PM2.5
2020-08-24,5,45.805252,9.085536,Como,PM2.5
2020-08-25,9,45.805252,9.085536,Como,PM2.5
2020-08-26,13,45.805252,9.085536,Como,PM2.5
2020-08-27,15,45.805252,9.085536,Como,PM2.5
2020-08-28,12,45.805252,9.085536,Como,PM2.5
2020-08-29,8,45.805252,9.085536,Como,PM2.5
2020-08-30,5,45.805252,9.085536,Como,PM2.5
2020-08-31,3,45.805252,9.085536,Como,PM2.5
2020-09-01,6,45.805252,9.085536,Como,PM2.5
2020-09-02,6,45.805252,9.085536,Como,PM2.5
2020-09-03,8,45.805252,9.085536,Como,PM2.5
2020-09-04,15,45.805252,9.085536,Como,PM2.5
2020-09-05,17,45.805252,9.085536,Como,PM2.5
2020-09-06,13,45.805252,9.085536,Como,PM2.5
2020-09-07,5,45.805252,9.085536,Como,PM2.5
2020-09-08,10,45.805252,9.085536,Como,PM2.5
2020-09-09,15,45.805252,9.085536,Como,PM2.5
2020-09-10,13,45.805252,9.085536,Como,PM2.5
2020-09-11,17,45.805252,9.085536,Como,PM2.5
2020-09-12,18,45.805252,9.085536,Como,PM2.5
