data_di_misurazione,valore_inquinante_misurato,Latitude,Longitude,denominazione,inquinante_misurato
2022-09-14,65.4,45.311137,9.503941,Lodi,O3
2022-09-15,58.1,45.311137,9.503941,Lodi,O3
2022-09-16,60.5,45.311137,9.503941,Lodi,O3
2022-09-17,61.6,45.311137,9.503941,Lodi,O3
2022-09-18,49.7,45.311137,9.503941,Lodi,O3
2022-09-19,57.7,45.311137,9.503941,Lodi,O3
2022-09-20,62.6,45.311137,9.503941,Lodi,O3
2022-09-21,61.0,45.311137,9.503941,Lodi,O3
2022-09-22,58.6,45.311137,9.503941,Lodi,O3
2022-09-23,62.7,45.311137,9.503941,Lodi,O3
2022-09-24,46.0,45.311137,9.503941,Lodi,O3
2022-09-25,45.4,45.311137,9.503941,Lodi,O3
2022-09-26,37.8,45.311137,9.503941,Lodi,O3
2022-09-27,51.9,45.311137,9.503941,Lodi,O3
2022-09-28,39.5,45.311137,9.503941,Lodi,O3
2022-09-29,35.3,45.311137,9.503941,Lodi,O3
2022-09-30,28.8,45.311137,9.503941,Lodi,O3
2022-10-01,35.6,45.311137,9.503941,Lodi,O3
2022-10-02,43.5,45.311137,9.503941,Lodi,O3
2022-10-03,42.9,45.311137,9.503941,Lodi,O3
2022-10-04,39.1,45.311137,9.503941,Lodi,O3
2022-10-05,38.6,45.311137,9.503941,Lodi,O3
2022-10-06,39.3,45.311137,9.503941,Lodi,O3
2022-10-07,41.2,45.311137,9.503941,Lodi,O3
2022-10-08,47.9,45.311137,9.503941,Lodi,O3
2022-10-09,51.7,45.311137,9.503941,Lodi,O3
2022-10-10,29.3,45.311137,9.503941,Lodi,O3
2022-10-11,23.2,45.311137,9.503941,Lodi,O3
2022-10-12,31.3,45.311137,9.503941,Lodi,O3
2022-10-13,24.7,45.311137,9.503941,Lodi,O3
2022-10-14,21.5,45.311137,9.503941,Lodi,O3
2022-10-15,29.4,45.311137,9.503941,Lodi,O3
2022-10-16,45.6,45.311137,9.503941,Lodi,O3
2022-10-17,30.7,45.311137,9.503941,Lodi,O3
2022-10-18,24.5,45.311137,9.503941,Lodi,O3
2022-10-19,31.8,45.311137,9.503941,Lodi,O3
2022-10-20,29.3,45.311137,9.503941,Lodi,O3
2022-10-21,30.0,45.311137,9.503941,Lodi,O3
2022-10-22,33.5,45.311137,9.503941,Lodi,O3
2022-10-23,26.7,45.311137,9.503941,Lodi,O3
2022-10-24,31.5,45.311137,9.503941,Lodi,O3
2022-10-25,23.2,45.311137,9.503941,Lodi,O3
2022-10-26,18.2,45.311137,9.503941,Lodi,O3
2022-10-27,17.5,45.311137,9.503941,Lodi,O3
2022-10-28,16.5,45.311137,9.503941,Lodi,O3
2022-10-29,18.1,45.311137,9.503941,Lodi,O3
2022-10-30,16.6,45.311137,9.503941,Lodi,O3
2022-10-31,16.7,45.311137,9.503941,Lodi,O3
2022-11-01,9.1,45.311137,9.503941,Lodi,O3
2022-11-02,11.3,45.311137,9.503941,Lodi,O3
2022-11-03,16.5,45.311137,9.503941,Lodi,O3
2022-11-04,42.2,45.311137,9.503941,Lodi,O3
2022-11-05,13.2,45.311137,9.503941,Lodi,O3
2022-11-06,11.9,45.311137,9.503941,Lodi,O3
2022-11-07,12.5,45.311137,9.503941,Lodi,O3
2022-11-08,8.3,45.311137,9.503941,Lodi,O3
2022-11-09,4.9,45.311137,9.503941,Lodi,O3
2022-11-10,11.5,45.311137,9.503941,Lodi,O3
2022-11-11,9.4,45.311137,9.503941,Lodi,O3
2022-11-12,6.8,45.311137,9.503941,Lodi,O3
2022-11-13,17.3,45.311137,9.503941,Lodi,O3
2022-11-14,24.5,45.311137,9.503941,Lodi,O3
2022-11-15,4.5,45.311137,9.503941,Lodi,O3
2022-11-16,12.2,45.311137,9.503941,Lodi,O3
2022-11-17,5.0,45.311137,9.503941,Lodi,O3
2022-11-18,14.5,45.311137,9.503941,Lodi,O3
2022-11-19,6.3,45.311137,9.503941,Lodi,O3
2022-11-20,10.1,45.311137,9.503941,Lodi,O3
2022-11-21,13.5,45.311137,9.503941,Lodi,O3
2022-11-22,23.8,45.311137,9.503941,Lodi,O3
2022-11-23,7.7,45.311137,9.503941,Lodi,O3
2022-11-24,10.6,45.311137,9.503941,Lodi,O3
2022-11-25,9.5,45.311137,9.503941,Lodi,O3
2022-11-26,7.1,45.311137,9.503941,Lodi,O3
2022-11-27,9.0,45.311137,9.503941,Lodi,O3
2022-11-28,5.4,45.311137,9.503941,Lodi,O3
2022-11-29,12.6,45.311137,9.503941,Lodi,O3
2022-11-30,5.8,45.311137,9.503941,Lodi,O3
2022-12-01,3.8,45.311137,9.503941,Lodi,O3
2022-12-02,8.9,45.311137,9.503941,Lodi,O3
2022-12-03,5.6,45.311137,9.503941,Lodi,O3
2022-12-04,16.9,45.311137,9.503941,Lodi,O3
2022-12-05,9.9,45.311137,9.503941,Lodi,O3
2022-12-06,5.9,45.311137,9.503941,Lodi,O3
2022-12-07,6.4,45.311137,9.503941,Lodi,O3
2022-12-08,6.2,45.311137,9.503941,Lodi,O3
2022-12-09,11.8,45.311137,9.503941,Lodi,O3
2022-12-10,16.3,45.311137,9.503941,Lodi,O3
2022-12-11,11.5,45.311137,9.503941,Lodi,O3
2022-12-12,16.8,45.311137,9.503941,Lodi,O3
2022-12-13,12.8,45.311137,9.503941,Lodi,O3
2022-12-14,6.1,45.311137,9.503941,Lodi,O3
2022-12-15,5.2,45.311137,9.503941,Lodi,O3
2022-12-16,5.1,45.311137,9.503941,Lodi,O3
2022-12-17,4.3,45.311137,9.503941,Lodi,O3
2022-12-18,8.8,45.311137,9.503941,Lodi,O3
2022-12-19,4.0,45.311137,9.503941,Lodi,O3
2022-12-20,5.1,45.311137,9.503941,Lodi,O3
2022-12-21,12.7,45.311137,9.503941,Lodi,O3
2022-12-22,4.0,45.311137,9.503941,Lodi,O3
2022-12-23,2.8,45.311137,9.503941,Lodi,O3
2022-12-24,4.4,45.311137,9.503941,Lodi,O3
2022-12-25,4.2,45.311137,9.503941,Lodi,O3
2022-12-26,2.3,45.311137,9.503941,Lodi,O3
2022-12-27,5.0,45.311137,9.503941,Lodi,O3
2022-12-28,4.8,45.311137,9.503941,Lodi,O3
2022-12-29,3.8,45.311137,9.503941,Lodi,O3
2022-12-30,4.5,45.311137,9.503941,Lodi,O3
2022-12-31,5.1,45.311137,9.503941,Lodi,O3
2023-01-01,11.1,45.311137,9.503941,Lodi,O3
2023-01-02,8.4,45.311137,9.503941,Lodi,O3
2023-01-03,4.0,45.311137,9.503941,Lodi,O3
2023-01-04,7.6,45.311137,9.503941,Lodi,O3
2023-01-05,10.2,45.311137,9.503941,Lodi,O3
2023-01-06,11.3,45.311137,9.503941,Lodi,O3
2023-01-07,13.2,45.311137,9.503941,Lodi,O3
2023-01-08,10.3,45.311137,9.503941,Lodi,O3
2023-01-09,15.2,45.311137,9.503941,Lodi,O3
2023-01-10,41.5,45.311137,9.503941,Lodi,O3
2023-01-11,6.6,45.311137,9.503941,Lodi,O3
2023-01-12,4.8,45.311137,9.503941,Lodi,O3
2023-01-13,3.8,45.311137,9.503941,Lodi,O3
2023-01-14,8.9,45.311137,9.503941,Lodi,O3
2023-01-15,4.5,45.311137,9.503941,Lodi,O3
2023-01-16,8.1,45.311137,9.503941,Lodi,O3
2023-01-17,10.2,45.311137,9.503941,Lodi,O3
2023-01-18,11.4,45.311137,9.503941,Lodi,O3
2023-01-19,24.2,45.311137,9.503941,Lodi,O3
2023-01-20,13.0,45.311137,9.503941,Lodi,O3
2023-01-21,13.1,45.311137,9.503941,Lodi,O3
2023-01-22,13.6,45.311137,9.503941,Lodi,O3
2023-01-23,7.9,45.311137,9.503941,Lodi,O3
2023-01-24,17.6,45.311137,9.503941,Lodi,O3
2023-01-25,15.1,45.311137,9.503941,Lodi,O3
2023-01-26,19.6,45.311137,9.503941,Lodi,O3
2023-01-27,24.4,45.311137,9.503941,Lodi,O3
2023-01-28,11.7,45.311137,9.503941,Lodi,O3
2023-01-29,14.3,45.311137,9.503941,Lodi,O3
2023-01-30,15.9,45.311137,9.503941,Lodi,O3
2023-01-31,14.2,45.311137,9.503941,Lodi,O3
2023-02-01,25.0,45.311137,9.503941,Lodi,O3
2023-02-02,39.3,45.311137,9.503941,Lodi,O3
2023-02-03,31.8,45.311137,9.503941,Lodi,O3
2023-02-04,45.2,45.311137,9.503941,Lodi,O3
2023-02-05,52.6,45.311137,9.503941,Lodi,O3
2023-02-06,45.5,45.311137,9.503941,Lodi,O3
2023-02-07,33.4,45.311137,9.503941,Lodi,O3
2023-02-08,34.7,45.311137,9.503941,Lodi,O3
2023-02-09,43.0,45.311137,9.503941,Lodi,O3
2023-02-10,22.5,45.311137,9.503941,Lodi,O3
2023-02-11,21.4,45.311137,9.503941,Lodi,O3
2023-02-12,39.6,45.311137,9.503941,Lodi,O3
2023-02-13,27.7,45.311137,9.503941,Lodi,O3
2023-02-14,24.5,45.311137,9.503941,Lodi,O3
2023-02-15,21.8,45.311137,9.503941,Lodi,O3
2023-02-16,28.9,45.311137,9.503941,Lodi,O3
2023-02-17,34.3,45.311137,9.503941,Lodi,O3
2023-02-18,48.4,45.311137,9.503941,Lodi,O3
2023-02-19,37.0,45.311137,9.503941,Lodi,O3
2023-02-20,22.7,45.311137,9.503941,Lodi,O3
2023-02-21,20.8,45.311137,9.503941,Lodi,O3
2023-02-22,11.5,45.311137,9.503941,Lodi,O3
2023-02-23,26.4,45.311137,9.503941,Lodi,O3
2023-02-24,22.1,45.311137,9.503941,Lodi,O3
2023-02-25,24.4,45.311137,9.503941,Lodi,O3
2023-02-26,47.2,45.311137,9.503941,Lodi,O3
2023-02-27,49.0,45.311137,9.503941,Lodi,O3
2023-02-28,44.3,45.311137,9.503941,Lodi,O3
2023-03-01,23.4,45.311137,9.503941,Lodi,O3
2023-03-02,16.6,45.311137,9.503941,Lodi,O3
2023-03-03,22.7,45.311137,9.503941,Lodi,O3
2023-03-04,30.2,45.311137,9.503941,Lodi,O3
2023-03-05,37.5,45.311137,9.503941,Lodi,O3
2023-03-06,39.1,45.311137,9.503941,Lodi,O3
2023-03-07,45.0,45.311137,9.503941,Lodi,O3
2023-03-08,32.9,45.311137,9.503941,Lodi,O3
2023-03-09,50.4,45.311137,9.503941,Lodi,O3
2023-03-10,46.1,45.311137,9.503941,Lodi,O3
2023-03-11,56.7,45.311137,9.503941,Lodi,O3
2023-03-12,56.3,45.311137,9.503941,Lodi,O3
2023-03-13,49.7,45.311137,9.503941,Lodi,O3
2023-03-14,43.6,45.311137,9.503941,Lodi,O3
2023-03-15,66.7,45.311137,9.503941,Lodi,O3
2023-03-16,56.0,45.311137,9.503941,Lodi,O3
2023-03-17,52.7,45.311137,9.503941,Lodi,O3
2023-03-18,45.6,45.311137,9.503941,Lodi,O3
2023-03-19,50.4,45.311137,9.503941,Lodi,O3
2023-03-20,55.8,45.311137,9.503941,Lodi,O3
2023-03-21,40.7,45.311137,9.503941,Lodi,O3
2023-03-22,45.6,45.311137,9.503941,Lodi,O3
2023-03-23,63.8,45.311137,9.503941,Lodi,O3
2023-03-24,61.7,45.311137,9.503941,Lodi,O3
2023-03-25,67.0,45.311137,9.503941,Lodi,O3
2023-03-26,49.5,45.311137,9.503941,Lodi,O3
2023-03-27,66.2,45.311137,9.503941,Lodi,O3
2023-03-28,68.3,45.311137,9.503941,Lodi,O3
2023-03-29,61.1,45.311137,9.503941,Lodi,O3
2023-03-30,51.1,45.311137,9.503941,Lodi,O3
2023-03-31,48.9,45.311137,9.503941,Lodi,O3
2023-04-01,50.0,45.311137,9.503941,Lodi,O3
2023-04-02,61.8,45.311137,9.503941,Lodi,O3
2023-04-03,49.8,45.311137,9.503941,Lodi,O3
2023-04-04,73.0,45.311137,9.503941,Lodi,O3
2023-04-05,71.8,45.311137,9.503941,Lodi,O3
2023-04-06,62.1,45.311137,9.503941,Lodi,O3
2023-04-07,49.3,45.311137,9.503941,Lodi,O3
2023-04-08,66.5,45.311137,9.503941,Lodi,O3
2023-04-09,79.7,45.311137,9.503941,Lodi,O3
2023-04-10,69.0,45.311137,9.503941,Lodi,O3
2023-04-11,65.3,45.311137,9.503941,Lodi,O3
2023-04-12,65.4,45.311137,9.503941,Lodi,O3
2023-04-13,61.8,45.311137,9.503941,Lodi,O3
2023-04-14,58.5,45.311137,9.503941,Lodi,O3
2023-04-15,66.5,45.311137,9.503941,Lodi,O3
2023-04-16,74.1,45.311137,9.503941,Lodi,O3
2023-04-17,56.2,45.311137,9.503941,Lodi,O3
2023-04-18,55.1,45.311137,9.503941,Lodi,O3
2023-04-19,65.6,45.311137,9.503941,Lodi,O3
2023-04-20,67.9,45.311137,9.503941,Lodi,O3
2023-04-21,57.4,45.311137,9.503941,Lodi,O3
2023-04-22,49.4,45.311137,9.503941,Lodi,O3
2023-04-23,70.7,45.311137,9.503941,Lodi,O3
2023-04-24,79.3,45.311137,9.503941,Lodi,O3
2023-04-25,76.6,45.311137,9.503941,Lodi,O3
2023-04-26,61.8,45.311137,9.503941,Lodi,O3
2023-04-27,76.9,45.311137,9.503941,Lodi,O3
2023-04-28,80.1,45.311137,9.503941,Lodi,O3
2023-04-29,61.7,45.311137,9.503941,Lodi,O3
2023-04-30,77.6,45.311137,9.503941,Lodi,O3
2023-05-01,64.4,45.311137,9.503941,Lodi,O3
2023-05-02,64.8,45.311137,9.503941,Lodi,O3
2023-05-03,67.7,45.311137,9.503941,Lodi,O3
2023-05-04,75.3,45.311137,9.503941,Lodi,O3
2023-05-05,87.1,45.311137,9.503941,Lodi,O3
2023-05-06,99.5,45.311137,9.503941,Lodi,O3
2023-05-07,92.8,45.311137,9.503941,Lodi,O3
2023-05-08,86.2,45.311137,9.503941,Lodi,O3
2023-05-09,77.6,45.311137,9.503941,Lodi,O3
2023-05-10,68.9,45.311137,9.503941,Lodi,O3
2023-05-11,56.1,45.311137,9.503941,Lodi,O3
2023-05-12,58.6,45.311137,9.503941,Lodi,O3
2023-05-13,67.7,45.311137,9.503941,Lodi,O3
2023-05-14,69.0,45.311137,9.503941,Lodi,O3
2023-05-15,70.5,45.311137,9.503941,Lodi,O3
2023-05-16,47.8,45.311137,9.503941,Lodi,O3
2023-05-17,52.9,45.311137,9.503941,Lodi,O3
2023-05-18,66.4,45.311137,9.503941,Lodi,O3
2023-05-19,56.7,45.311137,9.503941,Lodi,O3
2023-05-20,36.8,45.311137,9.503941,Lodi,O3
2023-05-21,52.2,45.311137,9.503941,Lodi,O3
2023-05-22,69.6,45.311137,9.503941,Lodi,O3
2023-05-23,75.7,45.311137,9.503941,Lodi,O3
2023-05-24,75.3,45.311137,9.503941,Lodi,O3
2023-05-25,81.6,45.311137,9.503941,Lodi,O3
2023-05-26,75.6,45.311137,9.503941,Lodi,O3
2023-05-27,92.9,45.311137,9.503941,Lodi,O3
2023-05-28,85.1,45.311137,9.503941,Lodi,O3
2023-05-29,82.5,45.311137,9.503941,Lodi,O3
2023-05-30,77.2,45.311137,9.503941,Lodi,O3
2023-05-31,93.5,45.311137,9.503941,Lodi,O3
2023-06-01,79.2,45.311137,9.503941,Lodi,O3
2023-06-02,85.3,45.311137,9.503941,Lodi,O3
2023-06-03,98.5,45.311137,9.503941,Lodi,O3
2023-06-04,81.1,45.311137,9.503941,Lodi,O3
2023-06-05,68.7,45.311137,9.503941,Lodi,O3
2023-06-06,78.9,45.311137,9.503941,Lodi,O3
2023-06-07,87.4,45.311137,9.503941,Lodi,O3
2023-06-08,90.0,45.311137,9.503941,Lodi,O3
2023-06-09,79.4,45.311137,9.503941,Lodi,O3
2023-06-10,67.7,45.311137,9.503941,Lodi,O3
2023-06-11,93.0,45.311137,9.503941,Lodi,O3
2023-06-12,86.2,45.311137,9.503941,Lodi,O3
2023-06-13,81.8,45.311137,9.503941,Lodi,O3
2023-06-14,77.8,45.311137,9.503941,Lodi,O3
2023-06-15,93.2,45.311137,9.503941,Lodi,O3
2023-06-16,102.2,45.311137,9.503941,Lodi,O3
2023-06-17,103.9,45.311137,9.503941,Lodi,O3
2023-06-18,102.2,45.311137,9.503941,Lodi,O3
2023-06-19,94.7,45.311137,9.503941,Lodi,O3
2023-06-20,98.7,45.311137,9.503941,Lodi,O3
2023-06-21,93.4,45.311137,9.503941,Lodi,O3
2023-06-22,110.0,45.311137,9.503941,Lodi,O3
2023-06-23,100.3,45.311137,9.503941,Lodi,O3
2023-06-24,98.8,45.311137,9.503941,Lodi,O3
2023-06-25,92.2,45.311137,9.503941,Lodi,O3
2023-06-26,110.9,45.311137,9.503941,Lodi,O3
2023-06-27,110.1,45.311137,9.503941,Lodi,O3
2023-06-28,103.2,45.311137,9.503941,Lodi,O3
2023-06-29,100.7,45.311137,9.503941,Lodi,O3
2023-06-30,68.8,45.311137,9.503941,Lodi,O3
2023-07-01,83.3,45.311137,9.503941,Lodi,O3
2023-07-02,86.5,45.311137,9.503941,Lodi,O3
2023-07-03,78.6,45.311137,9.503941,Lodi,O3
2023-07-04,97.9,45.311137,9.503941,Lodi,O3
2023-07-05,92.6,45.311137,9.503941,Lodi,O3
2023-07-06,70.9,45.311137,9.503941,Lodi,O3
2023-07-07,77.8,45.311137,9.503941,Lodi,O3
2023-07-08,89.4,45.311137,9.503941,Lodi,O3
2023-07-09,90.7,45.311137,9.503941,Lodi,O3
2023-07-10,108.6,45.311137,9.503941,Lodi,O3
2023-07-11,100.0,45.311137,9.503941,Lodi,O3
2023-07-12,96.2,45.311137,9.503941,Lodi,O3
2023-07-13,87.8,45.311137,9.503941,Lodi,O3
2023-07-14,66.3,45.311137,9.503941,Lodi,O3
2023-07-15,78.9,45.311137,9.503941,Lodi,O3
2023-07-16,81.9,45.311137,9.503941,Lodi,O3
2023-07-17,84.1,45.311137,9.503941,Lodi,O3
2023-07-18,89.2,45.311137,9.503941,Lodi,O3
2023-07-19,84.8,45.311137,9.503941,Lodi,O3
2023-07-20,107.4,45.311137,9.503941,Lodi,O3
2023-07-21,95.9,45.311137,9.503941,Lodi,O3
2023-07-22,79.0,45.311137,9.503941,Lodi,O3
2023-07-23,83.6,45.311137,9.503941,Lodi,O3
2023-07-24,66.5,45.311137,9.503941,Lodi,O3
2023-07-25,80.4,45.311137,9.503941,Lodi,O3
2023-07-26,67.0,45.311137,9.503941,Lodi,O3
2023-07-27,78.9,45.311137,9.503941,Lodi,O3
2023-07-28,79.5,45.311137,9.503941,Lodi,O3
2023-07-29,72.4,45.311137,9.503941,Lodi,O3
2023-07-30,81.7,45.311137,9.503941,Lodi,O3
2023-07-31,91.7,45.311137,9.503941,Lodi,O3
2023-08-01,87.8,45.311137,9.503941,Lodi,O3
2023-08-02,87.4,45.311137,9.503941,Lodi,O3
2023-08-03,77.1,45.311137,9.503941,Lodi,O3
2023-08-04,57.5,45.311137,9.503941,Lodi,O3
2023-08-05,72.0,45.311137,9.503941,Lodi,O3
2023-08-06,63.4,45.311137,9.503941,Lodi,O3
2023-08-07,69.5,45.311137,9.503941,Lodi,O3
2023-08-08,69.3,45.311137,9.503941,Lodi,O3
2023-08-09,76.2,45.311137,9.503941,Lodi,O3
2023-08-10,91.6,45.311137,9.503941,Lodi,O3
2023-08-11,94.3,45.311137,9.503941,Lodi,O3
2023-08-12,100.3,45.311137,9.503941,Lodi,O3
2023-08-13,96.6,45.311137,9.503941,Lodi,O3
2023-08-14,90.0,45.311137,9.503941,Lodi,O3
2023-08-15,94.7,45.311137,9.503941,Lodi,O3
2023-08-16,102.0,45.311137,9.503941,Lodi,O3
2023-08-17,93.5,45.311137,9.503941,Lodi,O3
2023-08-18,95.5,45.311137,9.503941,Lodi,O3
2023-08-19,103.3,45.311137,9.503941,Lodi,O3
2023-08-20,103.0,45.311137,9.503941,Lodi,O3
2023-08-21,92.1,45.311137,9.503941,Lodi,O3
2023-08-22,101.8,45.311137,9.503941,Lodi,O3
2023-08-23,100.9,45.311137,9.503941,Lodi,O3
2023-08-24,104.3,45.311137,9.503941,Lodi,O3
2023-08-25,95.5,45.311137,9.503941,Lodi,O3
2023-08-26,77.0,45.311137,9.503941,Lodi,O3
2023-08-27,37.3,45.311137,9.503941,Lodi,O3
2023-08-28,61.3,45.311137,9.503941,Lodi,O3
2023-08-29,40.1,45.311137,9.503941,Lodi,O3
2023-08-30,49.5,45.311137,9.503941,Lodi,O3
2023-08-31,55.4,45.311137,9.503941,Lodi,O3
2023-09-01,67.7,45.311137,9.503941,Lodi,O3
2023-09-02,74.0,45.311137,9.503941,Lodi,O3
2023-09-03,59.5,45.311137,9.503941,Lodi,O3
2023-09-04,71.2,45.311137,9.503941,Lodi,O3
2023-09-05,73.6,45.311137,9.503941,Lodi,O3
2023-09-06,65.1,45.311137,9.503941,Lodi,O3
2023-09-07,71.4,45.311137,9.503941,Lodi,O3
2023-09-08,74.7,45.311137,9.503941,Lodi,O3
2023-09-09,81.5,45.311137,9.503941,Lodi,O3
2023-09-10,87.1,45.311137,9.503941,Lodi,O3
2023-09-11,79.3,45.311137,9.503941,Lodi,O3
2023-09-12,83.5,45.311137,9.503941,Lodi,O3
2023-09-13,62.9,45.311137,9.503941,Lodi,O3
2023-09-14,48.2,45.311137,9.503941,Lodi,O3
2023-09-15,64.0,45.311137,9.503941,Lodi,O3
2023-09-16,56.9,45.311137,9.503941,Lodi,O3
2023-09-17,48.6,45.311137,9.503941,Lodi,O3
2023-09-18,38.4,45.311137,9.503941,Lodi,O3
2023-09-19,36.3,45.311137,9.503941,Lodi,O3
2023-09-20,41.9,45.311137,9.503941,Lodi,O3
2023-09-21,41.0,45.311137,9.503941,Lodi,O3
2023-09-22,52.4,45.311137,9.503941,Lodi,O3
2023-09-23,39.2,45.311137,9.503941,Lodi,O3
2023-09-24,34.3,45.311137,9.503941,Lodi,O3
2023-09-25,40.3,45.311137,9.503941,Lodi,O3
2023-09-26,44.6,45.311137,9.503941,Lodi,O3
2023-09-27,50.1,45.311137,9.503941,Lodi,O3
2023-09-28,44.5,45.311137,9.503941,Lodi,O3
2023-09-29,54.2,45.311137,9.503941,Lodi,O3
2023-09-30,64.6,45.311137,9.503941,Lodi,O3
2023-10-01,64.8,45.311137,9.503941,Lodi,O3
2023-10-02,61.8,45.311137,9.503941,Lodi,O3
2023-10-03,65.1,45.311137,9.503941,Lodi,O3
2023-10-04,60.6,45.311137,9.503941,Lodi,O3
2023-10-05,41.2,45.311137,9.503941,Lodi,O3
2023-10-06,38.8,45.311137,9.503941,Lodi,O3
2023-10-07,40.5,45.311137,9.503941,Lodi,O3
2023-10-08,40.0,45.311137,9.503941,Lodi,O3
2023-10-09,37.9,45.311137,9.503941,Lodi,O3
2023-10-10,53.7,45.311137,9.503941,Lodi,O3
2023-10-11,46.6,45.311137,9.503941,Lodi,O3
2023-10-12,46.5,45.311137,9.503941,Lodi,O3
2023-10-13,42.9,45.311137,9.503941,Lodi,O3
2023-10-14,42.8,45.311137,9.503941,Lodi,O3
2023-10-15,38.2,45.311137,9.503941,Lodi,O3
2023-10-16,46.3,45.311137,9.503941,Lodi,O3
2023-10-17,31.1,45.311137,9.503941,Lodi,O3
2023-10-18,28.1,45.311137,9.503941,Lodi,O3
2023-10-19,8.5,45.311137,9.503941,Lodi,O3
2023-10-20,21.0,45.311137,9.503941,Lodi,O3
2023-10-21,23.5,45.311137,9.503941,Lodi,O3
2023-10-22,29.9,45.311137,9.503941,Lodi,O3
2023-10-23,18.3,45.311137,9.503941,Lodi,O3
2023-10-24,21.6,45.311137,9.503941,Lodi,O3
2023-10-25,13.0,45.311137,9.503941,Lodi,O3
2023-10-26,8.7,45.311137,9.503941,Lodi,O3
2023-10-27,24.5,45.311137,9.503941,Lodi,O3
2023-10-28,14.6,45.311137,9.503941,Lodi,O3
2023-10-29,31.5,45.311137,9.503941,Lodi,O3
2023-10-30,23.3,45.311137,9.503941,Lodi,O3
2023-10-31,34.4,45.311137,9.503941,Lodi,O3
2023-11-01,13.1,45.311137,9.503941,Lodi,O3
2023-11-02,24.5,45.311137,9.503941,Lodi,O3
2023-11-03,29.4,45.311137,9.503941,Lodi,O3
2023-11-04,25.0,45.311137,9.503941,Lodi,O3
2023-11-05,34.3,45.311137,9.503941,Lodi,O3
2023-11-06,15.1,45.311137,9.503941,Lodi,O3
2023-11-07,10.5,45.311137,9.503941,Lodi,O3
2023-11-08,8.9,45.311137,9.503941,Lodi,O3
2023-11-09,5.4,45.311137,9.503941,Lodi,O3
2023-11-10,15.3,45.311137,9.503941,Lodi,O3
2023-11-11,19.5,45.311137,9.503941,Lodi,O3
2023-11-12,9.1,45.311137,9.503941,Lodi,O3
2023-11-13,9.2,45.311137,9.503941,Lodi,O3
2023-11-14,5.2,45.311137,9.503941,Lodi,O3
2023-11-15,13.1,45.311137,9.503941,Lodi,O3
2023-11-16,6.5,45.311137,9.503941,Lodi,O3
2023-11-17,30.9,45.311137,9.503941,Lodi,O3
2023-11-18,22.2,45.311137,9.503941,Lodi,O3
2023-11-19,13.4,45.311137,9.503941,Lodi,O3
2023-11-20,3.4,45.311137,9.503941,Lodi,O3
2023-11-21,13.3,45.311137,9.503941,Lodi,O3
2023-11-22,12.0,45.311137,9.503941,Lodi,O3
2023-11-23,7.6,45.311137,9.503941,Lodi,O3
2023-11-24,7.9,45.311137,9.503941,Lodi,O3
2023-11-25,54.3,45.311137,9.503941,Lodi,O3
2023-11-26,31.9,45.311137,9.503941,Lodi,O3
2023-11-27,4.2,45.311137,9.503941,Lodi,O3
2023-11-28,23.9,45.311137,9.503941,Lodi,O3
2023-11-29,20.9,45.311137,9.503941,Lodi,O3
2023-11-30,11.1,45.311137,9.503941,Lodi,O3
2023-12-01,8.4,45.311137,9.503941,Lodi,O3
2023-12-02,16.9,45.311137,9.503941,Lodi,O3
2023-12-03,22.2,45.311137,9.503941,Lodi,O3
2023-12-04,6.9,45.311137,9.503941,Lodi,O3
2023-12-05,6.8,45.311137,9.503941,Lodi,O3
2023-12-06,7.7,45.311137,9.503941,Lodi,O3
2023-12-07,4.3,45.311137,9.503941,Lodi,O3
2023-12-08,2.4,45.311137,9.503941,Lodi,O3
2023-12-09,7.9,45.311137,9.503941,Lodi,O3
2023-12-10,15.3,45.311137,9.503941,Lodi,O3
2023-12-11,4.1,45.311137,9.503941,Lodi,O3
2023-12-12,3.2,45.311137,9.503941,Lodi,O3
2023-12-13,1.0,45.311137,9.503941,Lodi,O3
2023-12-14,3.9,45.311137,9.503941,Lodi,O3
2023-12-15,3.1,45.311137,9.503941,Lodi,O3
2023-12-16,3.1,45.311137,9.503941,Lodi,O3
2023-12-17,3.5,45.311137,9.503941,Lodi,O3
2023-12-18,5.1,45.311137,9.503941,Lodi,O3
2023-12-19,4.4,45.311137,9.503941,Lodi,O3
2023-12-20,2.8,45.311137,9.503941,Lodi,O3
2023-12-21,3.4,45.311137,9.503941,Lodi,O3
2023-12-22,32.2,45.311137,9.503941,Lodi,O3
2023-12-23,32.2,45.311137,9.503941,Lodi,O3
2023-12-24,34.9,45.311137,9.503941,Lodi,O3
2023-12-25,15.5,45.311137,9.503941,Lodi,O3
2023-12-26,5.3,45.311137,9.503941,Lodi,O3
2023-12-27,3.1,45.311137,9.503941,Lodi,O3
2023-12-28,2.1,45.311137,9.503941,Lodi,O3
2023-12-29,3.4,45.311137,9.503941,Lodi,O3
2023-12-30,4.6,45.311137,9.503941,Lodi,O3
2023-12-31,4.8,45.311137,9.503941,Lodi,O3
2024-01-01,10.4,45.311137,9.503941,Lodi,O3
2019-01-01,5.5,45.154469,10.788099,Mantova,O3
2019-01-02,10.4,45.154469,10.788099,Mantova,O3
2019-01-03,10.6,45.154469,10.788099,Mantova,O3
2019-01-04,4.7,45.154469,10.788099,Mantova,O3
2019-01-05,2.9,45.154469,10.788099,Mantova,O3
2019-01-06,3.8,45.154469,10.788099,Mantova,O3
